movie_id,production_country_id
126996,IT
48781,US
48781,CA
48781,DE
29056,US
26857,US
28501,US
29030,GB
29030,US
25319,GB
25319,US
29074,US
24103,GB
10552,NL
10552,US
9267,GB
10766,US
813,US
2665,US
9406,FR
9406,GB
9406,LU
9406,NL
9406,US
11418,US
11153,US
14170,US
2280,US
28597,US
22611,JP
39780,AU
39780,GB
39780,US
10396,US
9944,US
850,US
850,CA
10154,GB
10154,US
10342,US
10366,US
9349,US
15122,US
10494,JP
126152,US
22314,US
11037,CA
11037,US
11955,CA
11955,IL
2038,GB
2038,US
11963,US
53761,US
9096,US
91893,DE
10114,US
2900,US
37718,US
47144,RS
47144,FR
47144,GR
47144,MK
47144,TR
30964,FR
30964,GB
30964,US
52366,FR
6373,GB
2162,US
14578,US
40694,GB
49184,LB
49184,BE
49184,FR
49184,NO
10307,US
11601,US
18621,US
1075,RS
1075,RO
1075,DE
1075,AT
1075,FR
21719,US
40879,FR
40879,US
47951,JP
43832,US
16420,IT
49792,US
19761,GB
26522,US
24097,US
28295,US
12105,GB
12105,US
14,US
24128,US
11001,DE
11001,US
10390,US
9453,IT
9453,US
704,GB
142132,GB
142132,US
24153,US
11797,US
18086,US
17887,US
10669,US
11527,GB
11527,US
42848,US
40867,US
1049,FR
1049,US
28032,IE
28032,US
11326,GB
28377,US
10975,HK
10974,HK
10974,HR
10398,CA
10398,US
2290,FR
2290,HU
2290,US
24071,US
62994,CA
62994,US
60994,US
16112,DE
16112,US
32305,BE
32305,DE
32305,US
15198,CA
15198,US
6415,US
24066,US
21430,US
10381,GB
26338,FR
42486,US
60285,US
5622,IT
10349,US
42518,US
29787,US
9638,US
10726,US
12662,US
872,US
11712,JP
12618,US
13824,CA
226,US
55107,PT
55107,FR
69851,ES
10388,US
17198,US
14745,US
9346,US
861,US
14412,US
9377,US
11541,AU
11541,US
2457,FR
11901,US
4929,US
85325,US
8416,IT
8416,DE
8416,FR
851,GB
20123,BA
20123,IT
20123,GB
16642,US
2593,FR
42020,ES
3086,US
32255,US
48797,AR
19997,US
3767,US
17352,US
535,US
2731,FR
1654,GB
1654,US
31043,US
14831,GB
657,GB
646,GB
5689,US
391,IT
391,DE
391,ES
8052,US
772,US
65448,US
65452,US
31650,US
302579,US
550,DE
550,US
12220,US
53151,US
42881,US
404,US
42196,US
36819,GB
42726,FR
9343,DE
9343,PE
16858,US
42006,CN
11562,US
43148,US
8649,US
31306,US
10563,AU
10563,US
14484,US
94857,GB
15247,GB
29251,US
5548,US
5549,US
856,US
38772,US
699,GB
699,US
709,GB
709,US
253,GB
13511,IE
13511,GB
660,BS
660,FR
660,GB
660,US
11377,US
26149,US
492,US
108346,GB
108346,US
98480,US
128,JP
46286,US
8672,DE
8672,GB
8672,FI
8672,US
8056,BE
8056,DE
8056,FR
8056,IL
8056,NL
8056,RO
2020,US
14242,US
16129,CA
11489,FR
11489,BE
28145,US
51371,US
18111,US
31361,US
11223,US
16281,US
16288,US
1694,US
476,US
37094,US
13555,US
24831,US
64963,US
25560,IT
25560,US
21610,US
11878,JP
14353,US
11234,US
957,US
8367,US
37853,US
62204,CA
62204,FR
62204,US
11040,US
21849,US
1621,US
14035,CA
40771,US
40772,CA
11498,US
11790,GB
29371,US
276635,GB
47941,US
29048,GB
19052,US
21349,US
1832,US
10228,JP
10228,US
47692,CA
47692,GB
18561,US
144953,US
11663,IE
11663,GB
11663,US
13485,US
9289,US
9264,US
18222,US
11165,JP
11165,US
4203,ES
24226,US
88875,US
11379,US
29154,US
2039,US
77915,US
11943,US
11481,GB
2690,US
20565,GB
27141,US
10399,GB
36643,GB
36643,US
99,ES
99,FR
77010,FR
25898,US
9647,US
5156,IT
24276,US
11953,JP
44662,JP
29005,US
26371,GB
596,US
13562,US
20334,US
11393,US
31121,US
293,US
10998,US
12235,US
36094,US
9013,US
11005,US
59820,US
2924,US
177,US
13681,US
34760,US
9946,US
862,US
125520,GB
125520,US
22267,US
55123,US
5486,IT
10411,US
41462,US
1718,US
20024,US
20024,GB
13787,AU
13787,US
54933,US
9586,US
33218,US
777,FR
21887,US
5652,US
19664,US
32331,US
76083,US
32628,US
32669,US
18161,US
31681,US
33666,US
32274,US
10402,US
497,US
1715,US
26162,US
25188,US
15515,US
75888,US
1439,US
2277,DE
2277,US
10387,CN
10387,FR
10387,JP
49948,US
334,US
30237,GB
30237,RU
30237,US
50116,FR
50116,GB
50116,US
46435,GB
46435,US
26936,JP
47070,US
36492,US
624,US
26578,GB
26578,US
43103,GB
43194,IT
9563,US
926,US
1213,US
10471,US
77250,US
10397,IE
10397,US
20761,US
12524,GB
12524,IT
12524,US
36773,US
10219,US
3558,DE
3558,US
17908,US
10384,CH
10384,US
1024,NZ
10236,US
71067,US
632,US
11851,US
5924,US
33734,US
14886,US
11900,DE
10493,AU
10493,US
16241,GB
16241,US
27632,IT
22160,US
4460,US
9644,US
43455,US
13342,US
35119,AU
35119,US
14919,US
14040,US
75641,GB
17343,DE
17343,ES
47620,US
2990,US
38775,US
10831,GB
33078,GB
33078,NL
16672,JP
10472,US
123277,US
21489,DE
21489,GB
32600,US
13005,US
18681,AU
18681,CA
18681,GB
75531,US
14521,BT
14521,US
46835,CA
46835,FR
46835,MX
46835,ES
46835,US
10406,US
14741,US
1883,US
2005,US
6279,US
11087,US
7305,US
24735,US
9475,US
8872,US
8873,US
11287,US
9869,US
619,US
9374,US
11259,US
8293,GB
11068,US
1923,US
10158,US
10206,US
11782,HK
10086,BE
9367,MX
9367,US
9876,US
10326,US
16562,US
12143,US
4234,US
9605,US
8374,CA
8374,US
29076,US
106837,GB
24349,US
27841,US
15489,US
15655,US
36210,CN
22342,US
30062,US
62463,GB
25934,GB
14181,US
2787,US
2069,CA
2069,US
61416,GB
79515,US
42186,US
901,US
25010,US
36208,US
18264,US
33374,US
43368,US
127602,GB
2155,US
11004,DE
11004,JP
11004,GB
11004,US
25212,US
36048,US
139,DK
139,SE
47816,US
20682,US
25166,US
1831,US
10416,US
14271,US
4816,US
19958,AU
28569,US
2193,US
64871,US
54575,GB
11016,US
71507,US
54195,GB
139058,GB
20423,US
10839,DE
10839,GB
36489,US
11296,US
28172,US
14280,US
72086,SE
72086,US
149687,US
29478,US
28177,US
64166,US
2067,US
622,FR
622,PT
622,ES
28463,BG
28463,ES
28463,FR
28463,RU
12186,US
20283,US
5693,US
287,US
968,US
838,US
16958,US
3114,US
31938,US
12501,US
22650,FR
22650,IT
42232,US
15873,US
26928,US
68427,GB
68427,US
25392,US
67455,FR
22178,US
48213,FR
48213,DE
48213,GB
43463,US
8333,US
19259,US
820,US
11718,US
8989,US
32031,US
58048,GB
26827,US
11157,US
28370,US
61178,US
11176,US
14900,GB
11899,GB
11899,US
36536,US
18890,US
19736,US
123047,GB
123047,US
24575,GB
597,US
10971,GB
23928,US
31336,FR
31336,BE
31336,CH
462,US
9532,US
2383,FR
2383,US
8656,US
53879,US
1396,RU
11570,US
1541,US
17443,US
27995,US
36739,US
925,US
41823,US
1713,US
26170,US
54825,GB
13939,US
24873,US
26263,US
34746,CA
34746,US
996,US
9079,US
1496,US
1498,HK
1498,US
1497,HK
1497,US
1499,HK
1499,US
1880,US
33762,US
103960,US
11690,US
29143,US
35292,US
36652,US
801,US
104301,US
11520,US
1879,US
2085,US
13539,US
16222,US
17078,IR
37722,CA
37722,US
95134,US
33516,GB
31875,GB
2102,JP
2102,US
52961,US
12187,US
24748,US
990,US
1908,US
9764,RU
9764,JP
840,US
39890,GB
42237,FR
42237,CH
26689,US
25673,US
2291,US
13531,US
16620,US
526,US
13346,US
243,GB
243,US
11478,CA
11478,US
24212,GB
10501,US
879,US
32613,ES
32613,GB
39406,US
85689,US
17529,US
40841,US
118098,GB
1793,US
11327,GB
11327,US
1700,US
34322,US
10774,US
10083,US
29786,US
11356,US
10747,US
38809,US
10559,US
20697,US
2621,US
10479,US
2006,US
46625,FR
46625,DE
46625,US
17339,GB
26879,US
11305,JP
11305,US
48211,FR
48211,IT
28975,IE
28975,GB
12309,US
1552,US
10333,US
61560,FR
123757,US
27197,JP
1359,CA
1359,US
4967,US
31776,CA
31776,DE
31776,US
31776,GB
10557,GB
27745,GB
19214,US
46686,JM
71402,US
13776,US
26291,US
10784,US
10242,US
27857,GB
16347,US
4825,US
10360,GB
10518,US
11977,US
18041,US
14736,US
3536,FR
3536,US
1443,US
10424,US
28971,US
49096,FR
49096,JP
40562,US
9456,DE
9456,US
889,US
15723,US
19600,BR
19600,US
125537,US
452,DK
452,FR
452,DE
452,IT
452,NL
452,SE
36234,US
39283,US
65460,US
55667,US
31978,US
5241,US
47724,GB
47724,US
11129,GB
11129,IE
117781,FR
117781,PT
37112,US
42159,US
755,US
50627,US
5608,DE
5608,RS
38925,US
13105,US
22501,FR
22501,DE
22501,HU
22501,CH
22501,GB
5491,US
10560,US
19489,US
23531,US
17889,US
18228,US
80351,US
18642,US
205054,US
18644,US
31516,US
45827,US
5683,US
2094,US
16176,GB
52770,US
12518,US
10567,US
10642,US
10569,US
21879,US
98502,US
24918,US
954,US
8584,HK
8584,US
11332,DE
11332,GB
11332,LU
11332,NL
16093,US
29372,MX
29372,US
962,US
5483,DE
5483,ES
5483,IT
5483,US
21060,US
30588,US
668,GB
668,US
23518,US
691,GB
691,US
31353,FR
44018,FR
698,FR
698,GB
698,US
682,GB
682,US
9558,IT
9558,GB
9558,US
28974,US
40685,US
22994,US
40639,US
499,FR
499,IT
9600,DE
9600,US
38006,GB
2768,US
42002,ES
40365,ES
24920,IT
21,US
10911,GB
10911,US
10102,FR
10102,IT
30308,US
26912,GB
26278,GB
26953,US
26954,US
26956,US
26957,US
26958,US
26959,US
26960,US
80287,US
454,US
23939,US
46614,US
11072,US
21299,US
13368,US
985,US
541,US
44848,US
36724,US
938,IT
938,ES
938,DE
10648,US
11368,US
10875,US
2075,US
1551,US
22500,FR
10246,US
10246,CA
19698,CA
19698,US
23919,CA
23919,US
18835,US
26554,US
15239,US
28165,US
28169,US
15762,US
865,US
9663,US
26889,US
9659,AU
8810,AU
9355,AU
1727,US
635,US
10068,US
11495,US
10117,US
35936,ZA
35936,GB
35936,US
35936,FR
25562,US
51763,US
73079,US
38921,CA
38921,US
35463,JP
35463,US
51333,FR
51333,GB
51333,US
31610,US
31657,US
29204,US
11879,US
21128,US
592,US
31593,US
14328,US
32047,US
9040,IT
9040,US
25364,US
43002,US
5121,US
195,US
6978,US
3133,US
643,RU
643,SU
10571,US
482,US
7450,US
31023,ES
25636,CA
25636,US
47439,FR
47439,IT
47439,PT
7443,GB
2123,US
2024,DE
2024,US
17711,DE
17711,US
2133,US
29946,GB
29946,US
29946,FR
23761,US
46929,US
11598,US
9702,US
16820,US
14864,US
12764,US
27352,US
8348,US
24099,US
17897,GB
17897,US
28050,IT
28050,ES
16094,US
16096,US
20343,US
13757,US
11822,DE
37744,US
494,US
493,US
12706,DE
12706,FR
12706,IE
12706,GB
1885,US
4247,US
1050,CN
1052,GB
1052,US
1052,IT
20540,US
23655,US
1788,US
32275,US
44490,US
47585,CA
1448,GB
2655,US
33828,FR
93,US
9278,US
90715,US
239,US
209379,US
18118,US
24167,IT
24167,FR
10276,US
19380,US
13783,AU
11624,US
15867,US
11686,US
29263,AR
46754,NO
18702,US
11830,JP
16110,GB
16110,US
12107,US
10401,FR
10641,US
6282,US
9383,DE
9383,US
5551,US
43079,IE
2360,FR
2360,GB
28043,FR
28043,IT
28043,US
33468,US
21866,US
11589,RS
11589,US
15158,US
16139,US
16146,US
26515,US
11856,US
13567,US
10860,US
8420,FR
18391,US
20850,DE
20850,US
39473,US
27452,US
77571,US
38548,US
20438,US
2211,DE
46991,BE
46991,FR
46991,CH
46991,LU
10391,US
14195,FR
14195,US
45905,GB
45905,US
10393,US
18168,IE
18168,GB
18168,US
8843,DE
8843,US
10643,JP
23618,US
599,US
30946,US
37136,US
37137,US
23283,US
3110,US
14698,US
11694,US
47434,BE
47434,FR
47434,DE
47434,US
39891,GB
22582,US
9651,GB
9651,US
26865,GB
11398,CA
11398,US
1588,US
287821,US
13475,DE
13475,US
18153,US
41282,US
12211,US
16346,US
10480,DE
10480,US
80713,ES
1619,US
786,US
14805,US
28978,US
46119,US
18074,US
170767,IT
170767,ES
29015,US
12212,CA
12212,US
14629,US
16,AR
16,DK
16,FI
16,FR
16,DE
16,IS
16,IT
16,NL
16,NO
16,SE
16,GB
16,US
13785,US
22597,US
10637,US
9003,GB
9064,GB
11569,CA
11569,US
10434,DE
27723,AU
27723,US
39113,US
38126,US
469,US
2160,US
2161,US
3073,US
911,US
10973,US
34077,US
10787,US
43109,US
27475,US
27764,US
27767,US
40760,US
40446,US
24664,US
10461,US
641,US
10687,DE
10687,US
6521,DE
6521,GB
6521,US
10763,US
100975,US
10383,US
21142,US
78140,US
18498,US
28605,US
42797,US
13465,US
27033,US
20367,US
71,FR
71,GB
10647,US
19204,IT
12207,HK
11531,US
24100,DE
24100,NL
24100,US
47302,FR
47302,CA
4958,US
9678,US
11978,US
8870,AU
8870,US
77434,US
77434,GB
14295,US
681,GB
681,US
11372,GB
8452,US
10862,US
34045,DE
34045,CH
34045,GB
16340,DE
16340,US
10481,US
10867,IT
10876,DE
10876,GB
10876,US
9741,US
79920,FR
146,CN
146,HK
146,TW
146,US
11849,CZ
11849,US
11983,US
11678,NZ
11678,PK
11678,US
2669,US
2669,GB
20721,US
2609,US
12714,US
708,GB
708,US
10673,US
2604,US
10132,CA
10132,US
11064,US
107,GB
107,US
40820,US
8859,US
11688,US
3981,US
711,US
2046,US
5001,US
8358,RU
8358,US
8358,FJ
8358,PH
5994,US
25520,GB
25520,FR
25520,DE
25520,US
1493,US
25660,KR
62677,US
21991,FR
21991,US
10577,US
21355,US
29122,US
11973,US
44853,GB
44853,CA
44853,FR
10873,LU
10873,GB
10873,US
26719,US
31583,US
15739,US
15413,US
2623,US
13715,US
19108,US
8043,US
43258,US
10655,US
75490,US
42261,US
34794,US
31392,DE
9989,CA
9989,US
18828,US
9816,US
5955,US
220976,US
66599,US
1850,US
11191,US
2613,US
22021,US
22048,US
17006,US
26333,US
29975,JP
2018,US
31768,AU
47595,FI
47595,DE
47595,IT
47595,NO
47595,SE
18856,US
10499,DE
47943,FR
74340,US
5709,US
11215,US
26477,US
10937,US
4639,US
96,US
90,US
11028,US
67307,US
19324,US
19933,US
12919,US
15785,US
14560,US
31563,US
12506,GB
14862,US
62185,US
24826,US
30994,AU
17159,US
10110,US
18935,US
764,US
20287,US
26964,CA
71881,GB
71881,US
15658,US
28368,US
48149,FR
48149,IT
48149,US
32054,GB
32054,US
14464,MX
14464,US
65501,US
32227,US
2614,US
40962,US
12704,US
580,US
24828,US
13703,US
36914,US
1547,US
42010,US
2608,US
32058,US
10019,US
11649,US
13509,US
63639,GB
30175,US
51521,US
22915,US
24940,US
37302,CA
10984,US
843,CN
843,HK
318,US
318,DE
12806,ES
9740,GB
9740,US
10878,US
47588,GR
47588,FR
10697,FR
7093,BE
7093,FR
7093,GB
16300,US
19405,US
1921,US
44412,FR
44412,GB
44412,US
21620,NZ
23685,US
12138,US
48217,FR
48217,CA
6073,MX
6073,US
39180,AU
39180,US
25208,US
82103,BR
19513,US
2749,DE
2749,US
10050,US
17203,DE
17203,US
17203,GB
49929,IE
49929,GB
13889,JP
6028,GB
9609,US
42148,BR
29492,US
28410,US
38545,US
19490,US
31151,US
1888,US
38805,US
16618,US
2428,US
22013,US
43332,US
62127,US
56137,GB
17965,GB
17965,US
29067,GB
29067,US
14460,US
17466,CA
17466,US
9594,US
2453,US
33676,CA
33676,US
4587,US
31004,US
427910,US
27859,US
11454,US
38718,JP
38718,GB
38718,US
4192,GB
11607,US
14052,US
16889,US
39934,US
26580,US
71144,US
16263,US
20704,US
23730,US
853,IE
853,US
853,DE
853,GB
10877,CA
10877,US
5257,AU
77,US
331214,GB
331214,US
10833,US
20309,US
12658,US
10646,US
2575,IE
2575,US
55,MX
65075,US
44379,FR
4133,US
56715,FR
56715,US
15940,GB
26791,US
44069,IR
68894,CN
68894,DE
68894,TW
68894,US
634,FR
634,IE
634,GB
634,US
19366,CA
19366,US
38803,US
9519,AU
13898,IR
9290,AU
9290,US
13166,US
32590,US
9684,US
40534,US
47643,CA
32488,US
10477,AU
10477,CA
10477,US
12484,US
2144,US
1734,US
38047,JP
38047,FR
8076,DE
4973,FR
8095,GB
8095,US
8095,CH
849,ES
849,GB
849,IT
849,US
27223,US
330,US
39266,DE
31863,US
11307,US
11163,IT
11163,FR
11035,IT
3784,US
78133,US
22829,US
35717,FR
35717,DE
35717,JP
35717,CH
11936,FR
11936,IT
19494,US
40842,US
19357,US
33743,US
32924,US
9062,US
11174,DK
11174,SE
934,FR
9476,US
37691,GB
37691,FR
37691,DE
37691,ES
37691,IT
37691,CH
115810,ES
115810,IT
115810,FR
115810,MX
115810,BE
10613,DK
10613,SE
10613,US
19094,US
14268,US
5852,US
808,US
49453,FR
49453,IT
49453,US
37558,FR
676,US
88727,NO
26813,FR
26813,NP
26813,CH
26813,GB
29572,FR
29572,GB
48109,US
26255,US
22414,US
43329,US
42233,US
1406,US
13554,US
17664,US
66035,US
41050,IT
41050,FR
1632,US
966,US
12639,ES
12639,US
301,US
31527,US
4988,US
629,US
11896,US
25538,TW
25538,JP
17971,US
6498,DK
5923,US
21876,US
8469,US
14034,US
21056,US
9705,AU
9705,US
26475,US
29937,CZ
49922,GB
49922,US
10364,US
32458,NZ
1089,US
38043,GB
38043,US
9967,US
17494,JP
17494,US
17465,US
759,US
10297,US
10653,US
21468,US
9576,US
54240,US
31935,US
126881,DE
10865,US
1995,KH
1995,US
10808,US
9799,DE
9799,US
644,US
16161,US
10691,US
10615,US
47596,US
21488,FR
11826,ES
11826,GB
9301,DE
11444,FR
581,GB
581,US
60670,FR
55551,HT
55551,FR
55551,DE
55551,BE
40880,GB
8866,US
2140,FR
2140,US
4248,CA
4248,US
17612,CA
3134,FR
34899,VN
34899,DE
34899,FR
22478,US
26483,US
24382,IT
11950,US
12236,US
36245,FR
36245,IT
15875,US
26573,US
23439,US
64883,ES
5991,DE
11697,US
1896,ES
19200,US
11300,US
16211,US
28650,US
42780,US
32569,US
20075,US
28430,GB
28794,IT
20197,US
43316,US
34689,US
34689,IT
46267,FI
10238,SE
18929,GB
4789,IT
32595,AU
18030,US
18988,GB
11536,US
31622,AU
31622,GB
31622,US
50031,GB
976,US
69605,US
29471,HU
29471,RS
29471,AT
29471,DE
4780,US
11906,IT
11713,HK
9589,DE
12481,HK
13333,HK
13333,US
13938,US
10540,GB
9462,HK
2114,JP
2114,US
8835,US
11371,DE
11371,US
78248,CI
78248,BF
78248,FR
78248,IT
78248,CH
9517,GB
9517,US
9517,FR
25985,GB
25985,US
15745,US
24977,US
36107,US
214431,CA
13794,US
13795,US
38965,US
31052,US
10868,CA
10868,US
9395,HK
9395,US
14506,IT
14506,GB
5333,AR
5333,GB
4281,GB
13676,US
26044,US
59797,US
14911,US
1907,GB
1907,US
15267,US
48649,US
30502,US
19382,US
571,US
9599,US
17170,JP
17170,US
18509,US
11709,FR
34604,US
14441,US
7520,US
10126,US
9602,US
23752,US
41952,US
3980,US
10127,US
12702,US
27397,US
40095,US
10651,US
10141,US
27362,GB
27362,NL
5680,US
26386,US
34053,US
25884,US
26355,US
10675,FR
10675,US
38982,US
10130,US
2617,US
2180,SE
21362,GB
21362,US
30690,US
38500,GB
26723,US
20443,US
49365,US
11347,GB
12144,IE
12144,US
13704,US
12505,US
41963,US
13482,US
34014,US
29739,US
12120,US
47818,US
38617,US
3543,DE
3543,US
9604,US
24929,US
10925,US
13965,AU
24266,AU
58434,US
18197,US
70842,GB
70842,US
112720,ES
11503,US
38558,US
9717,US
2605,US
8740,NL
8740,FR
25497,GB
25497,US
50203,US
26798,US
41428,JP
8337,US
47493,FR
47493,US
41974,GB
41974,US
28176,US
9493,US
26603,US
10685,US
29095,US
12582,GB
10001,AU
12500,US
25678,US
25682,US
25682,CA
25682,ZA
238751,US
32049,US
1648,US
4105,US
22711,US
19124,US
53150,US
10142,TH
10142,US
3064,US
9465,US
10134,US
41579,US
4925,US
30352,US
15142,US
14550,US
32075,US
2210,GB
2210,US
25005,CA
25005,US
21721,US
116014,CA
116014,US
11828,SE
11828,GB
55699,US
55699,CA
10551,US
20713,US
27461,US
41969,US
1380,US
19157,US
11465,US
17190,US
9085,US
17819,US
46786,US
14776,GB
59585,US
29185,US
39787,US
32059,US
505,US
4486,CA
4486,FR
10345,US
10222,US
12774,DE
12774,GB
12774,US
19118,US
14372,IT
14372,US
15138,US
9972,US
9494,US
58462,US
9942,US
8216,NZ
24739,US
39197,US
9686,US
27418,US
39002,US
43345,US
31606,US
1597,US
37146,US
20006,US
12663,NA
12663,US
12663,ZA
331,US
11467,US
134,FR
134,GB
134,US
1548,DE
1548,GB
1548,US
13403,US
871,US
552,IT
6715,US
33379,GB
33379,US
2171,US
87462,US
19142,US
41946,FR
41946,ES
41946,GB
10135,US
32767,US
56162,DE
56162,US
19236,MX
12150,US
47045,US
18683,GB
18683,US
12521,US
12478,US
49788,US
30666,US
30666,GB
25155,GB
25155,US
25155,CA
65015,AU
24077,GB
9618,US
11031,US
31608,US
22102,US
6951,US
11959,US
2616,US
7091,US
249,US
11342,US
32330,US
24126,US
8494,US
26535,GB
27431,IT
27431,FR
27431,DE
2148,US
42033,CA
11308,CA
11308,GB
11308,US
23239,AU
53119,NL
53119,US
53119,GB
53119,BE
31941,US
19317,MX
27813,US
2057,FR
2057,US
9880,US
5175,US
21596,BE
21596,FR
392,GB
392,US
11385,US
4484,FR
11684,FR
11684,IT
44414,US
44258,GB
20391,US
12584,US
1627,FR
11542,US
17169,US
13670,CH
33214,GB
19267,HK
19267,US
2105,US
12610,US
1933,ES
1933,US
1933,FR
1933,IT
13496,US
21055,US
24936,US
80070,IE
10972,US
1722,GB
1722,US
1722,FR
9896,CA
9896,US
26665,GB
26665,NO
26665,SE
9683,US
2779,DE
2779,US
2294,US
10016,US
26602,US
37920,US
37920,HU
22230,US
13966,GB
742,SE
15104,US
8922,DE
8922,US
11065,US
21118,US
46727,US
16314,US
18885,JP
18885,US
40508,US
5922,US
27346,US
27681,US
2926,US
12508,US
25462,US
223346,US
34714,US
106230,TH
35176,US
18734,US
44321,CO
44321,FR
44321,ES
26661,US
58062,GB
58062,US
2176,US
20857,DE
20857,US
22617,US
10696,US
2034,AU
2034,US
30379,US
31016,US
32567,US
32567,GB
32567,DE
32567,SE
12537,GB
9028,IT
9028,FR
16180,GB
11521,US
21028,RU
27327,US
35200,US
21242,ES
21242,US
82523,SE
82523,GB
964,US
30295,US
33725,US
22874,GB
22874,US
11576,US
43802,US
9660,US
15393,US
248,US
40885,US
25905,CZ
25905,XC
1644,US
12502,US
66092,US
10373,GB
13766,US
16380,US
12103,AU
12103,US
11313,AU
11313,US
9398,DE
9398,US
35066,GB
45864,US
55504,US
10866,US
34549,US
9778,US
58429,AR
58429,JP
58429,FR
58429,ES
16121,US
42787,US
1623,US
40932,US
32027,US
13612,US
16769,US
42158,US
27958,DE
27958,US
31703,CA
31703,GB
1716,FR
27059,US
20681,GB
3172,US
17708,US
12780,HK
570,FR
570,IT
1018,FR
1018,US
25641,DE
25641,US
16767,JP
102933,US
11380,US
27396,GB
27396,US
26299,US
984,US
15559,US
14811,US
21741,US
22479,US
15560,US
9585,US
14267,US
45929,CA
768,CZ
768,GB
2100,US
11091,US
27092,AR
27092,ES
27092,UY
23941,US
11845,FR
11845,DE
11845,ES
11845,GB
9081,US
167,DE
167,GB
167,US
34043,US
9378,CA
9378,US
27444,AU
27444,FR
141,US
10034,GB
10034,US
11457,US
10778,GB
10778,US
67385,FR
151727,IL
151727,US
151727,FR
11456,US
585,US
10796,US
23949,US
11088,US
9889,US
32014,US
13408,US
671,GB
671,US
17731,US
20794,US
11469,US
1535,GB
1535,US
1433,ES
1433,MX
1999,US
78076,US
23847,US
50785,FR
12472,US
42258,NL
11834,GB
16085,US
269,FR
16441,US
11422,US
31037,US
40739,US
10656,FR
32847,US
38766,US
43510,US
35284,IT
35284,US
14584,US
58886,BE
72277,AU
5781,FR
5781,ES
34388,GB
39867,US
69716,AU
69716,US
37835,US
3537,US
38922,US
27145,FR
8738,US
28614,US
3604,US
6974,US
26398,GB
26398,US
42218,US
17182,US
17689,US
34084,US
15983,US
14854,US
10847,US
27591,GB
27591,US
31945,US
10650,US
8007,US
19076,US
50562,US
161,US
43774,IR
31064,US
31682,US
8342,BE
8342,BA
8342,FR
8342,IT
8342,SI
8342,GB
55479,US
4886,US
228,DE
23111,US
42597,US
194,FR
194,DE
11397,US
1903,US
11889,CA
11889,GB
28171,IR
28171,FR
9523,AU
9523,DE
9428,US
1649,US
11938,GB
43143,GB
35201,GB
42724,GB
27150,US
19209,US
8386,US
12589,US
12312,US
11232,US
120,NZ
120,US
11086,US
453,US
18939,CZ
18939,GB
18939,JP
12724,US
11414,US
31507,US
42612,US
12593,US
14683,US
43136,US
45491,HK
5052,US
5972,GB
5972,US
8489,US
855,GB
855,US
12660,AU
12660,DE
12660,GB
10269,GB
10269,US
5279,DE
5279,GB
5279,US
10950,US
1365,US
6440,US
14580,US
49410,US
28296,US
24206,CA
24206,GB
6037,US
42987,GB
61418,US
27099,BE
27099,FR
11857,US
6312,FR
11595,US
24166,FR
24166,TW
26337,US
77985,US
10170,US
18317,GB
26686,US
61934,US
848,GB
9610,US
16999,RO
26978,US
27101,TW
32020,US
33155,US
4965,US
11891,HK
11891,US
11888,CA
11888,US
150,US
35263,DE
35263,PL
112,DK
112,SE
125717,IL
20678,US
15050,US
10423,US
11710,DE
17691,US
27378,DE
57976,FR
57976,DE
57976,GB
651,US
31955,US
9679,US
18647,US
11362,US
2637,US
10229,US
50819,US
50819,PH
12659,CN
12659,FR
12659,TW
16990,JP
35650,CA
19,DE
11447,IT
16550,US
13915,CA
52744,US
2084,GB
2084,US
50225,US
74692,CA
39775,US
51044,US
29475,US
4267,FR
4031,FR
47871,US
11594,FR
11594,IT
19562,FR
19562,IT
11870,US
9884,US
27593,US
11212,US
29887,US
32484,US
38427,DE
38427,US
1421,FR
21921,US
21845,US
11528,US
2441,ES
931,IT
931,GB
10592,US
8470,US
16690,AU
16690,CA
16690,US
39939,US
9272,US
14778,DE
14778,GB
19137,US
32499,US
8737,US
33668,US
39282,US
37230,GB
11698,DE
41357,US
42458,GB
93427,US
93427,DE
93427,AT
14475,US
43715,US
10052,DE
10052,US
11979,AU
11979,US
75151,US
13791,DE
13791,US
270306,US
9991,GB
9991,US
480,IN
44340,US
25006,US
13341,US
66946,US
19050,US
38442,CZ
108267,US
39387,CZ
15999,JP
15999,US
614,SE
56133,US
121703,US
77955,GB
2752,US
2752,FR
2752,GB
10590,DE
10590,US
40723,FR
40723,DE
40723,JP
44796,IT
44796,US
22910,PH
22910,US
42517,US
42517,PH
40364,IT
13225,AU
13225,US
46717,US
63510,US
20465,IT
35614,US
7219,IT
18649,US
18646,US
17058,US
13950,US
2135,US
15186,US
43997,GB
31651,IE
31651,GB
47869,GB
965,US
10184,NL
10184,US
10184,DE
45712,US
16149,GB
54287,US
25628,GB
65262,US
10935,US
44004,US
22288,US
32030,US
119617,US
29343,US
39503,US
17909,RS
22130,ES
22130,FR
26843,LY
26843,US
27458,US
14807,GB
14729,US
46973,US
8690,IT
39543,FR
39578,GB
3418,DE
3418,FR
30924,US
14929,US
75552,US
18910,US
390253,GB
24919,IT
24825,US
38147,US
4499,ES
11333,ES
11333,IT
11333,US
425,US
1576,FR
1576,DE
1576,GB
1576,US
5851,AU
5851,US
25014,FR
15647,US
25110,BE
1391,MX
18172,US
24248,US
24248,IT
14605,US
19797,US
17804,US
13861,US
29021,US
13006,GB
28213,FR
10627,US
27930,GB
