movie_id,genre_id
1618,35
1618,10402
10722,28
10722,35
10722,27
10722,80
10314,35
10314,10749
125548,35
125548,10749
47139,28
47139,35
47139,53
11167,27
11167,53
76512,35
2112,18
2112,28
2112,53
2112,80
16172,35
111794,10749
111794,35
9524,10402
9524,18
16306,16
16306,14
16306,878
11622,35
11622,10749
10207,10749
10207,18
82865,35
18892,35
13466,18
13466,10751
1542,35
1542,80
43978,18
15256,35
15256,18
15256,10749
8224,53
8224,80
8224,9648
18417,35
18417,18
18417,10749
12479,35
15209,35
15209,10749
1847,53
1847,80
1847,18
1847,9648
42113,18
8913,18
8913,27
10906,27
25748,27
25749,53
25749,27
8769,27
14742,35
10671,28
10671,18
10671,53
27932,28
27932,12
27932,18
27932,53
7227,28
7227,12
7227,18
7227,53
10670,28
10670,53
5919,28
5919,53
8744,80
8744,18
8744,53
40160,28
40160,878
40160,53
2362,28
2362,12
2362,18
2362,27
2362,878
2362,53
2362,37
10803,28
10803,878
1685,12
1685,878
1685,9648
1705,28
1705,878
1688,28
1688,878
1687,28
1687,878
185761,53
185761,28
53870,12
53870,28
53870,18
29723,28
29723,18
29723,53
31638,28
31638,12
31638,18
113286,99
9535,35
9535,80
9455,28
9455,80
9455,9648
9455,53
796,18
796,10749
796,53
100,35
100,80
47501,35
77936,10749
77936,18
77936,9648
84586,35
30943,18
30943,9648
7341,27
7341,53
7341,878
10350,28
10350,878
31503,35
31503,10749
12122,53
12122,27
12122,878
30202,878
30202,53
22345,878
22345,35
22345,10751
53685,18
53685,35
53685,10749
1567,18
1567,53
1641,10749
1641,35
10212,35
10212,27
10212,37
10354,80
10354,18
8583,18
8583,10749
16520,18
16520,10402
16520,10749
16508,16
16508,10751
16508,35
11374,35
16379,28
16379,9648
16379,53
125123,35
125123,10749
28029,18
28029,10749
603,28
603,878
4951,35
4951,10749
4951,18
65749,18
65749,10769
65749,10749
9840,18
9840,10769
30950,35
30950,18
70687,878
70687,18
11660,80
11660,18
11660,53
9430,80
9430,35
9430,53
11355,10749
11355,35
11355,18
18764,35
18764,28
1414,18
1414,9648
1414,10749
49981,53
49981,35
49981,80
49981,9648
114719,35
114719,10749
114719,18
10209,10749
10209,18
25512,18
22826,35
1902,18
1902,53
445590,10770
445590,36
445590,99
445590,10752
6396,80
6396,10749
6396,35
6396,18
6396,10402
39964,35
39964,10749
12596,35
12596,18
9451,35
1946,28
1946,53
1946,878
1946,27
42230,878
42230,28
42230,14
74140,99
1844,10749
1844,18
1844,9648
6552,53
6552,35
6552,27
24584,18
24584,10749
25471,18
4154,18
4154,10769
28519,18
3309,80
3309,18
18462,35
18462,27
18462,878
28941,27
28941,878
18252,35
18252,10751
18252,14
18252,878
8592,12
8592,28
8592,35
8592,53
8592,80
13852,18
13852,35
25232,18
25232,10749
33194,18
53862,35
53862,10749
17962,14
17962,18
9460,28
4927,35
4927,18
4927,10749
1893,12
1893,28
1893,878
31342,35
31342,10749
44297,18
44297,10749
95627,53
95627,35
95627,80
8785,35
8785,18
8785,14
8785,9648
564,12
564,28
564,14
29242,27
29243,27
31498,27
15660,18
1924,28
1924,12
1924,14
1924,878
8536,28
8536,12
8536,14
8536,878
9531,35
9531,28
9531,12
9531,14
9531,878
11411,28
11411,12
11411,878
30793,27
30793,878
3103,27
3103,878
3035,18
3035,27
3035,878
3077,27
3077,878
3074,14
3074,27
3074,878
3076,27
3076,878
3079,27
3079,878
32023,14
32023,27
13666,27
13666,18
29794,53
29794,27
9077,27
9077,878
9077,53
36685,35
36685,27
36685,10402
36685,878
30168,35
30168,99
10785,27
10785,878
19483,27
19483,878
29959,878
11549,27
11549,878
18158,28
18158,878
27625,27
27625,878
41516,12
41516,14
41516,27
41516,878
17918,27
17918,878
37305,28
37305,10752
37305,18
18784,18
18784,10752
509,10749
509,35
509,18
1090,53
1090,878
1090,9648
24858,18
15059,18
55912,35
55912,18
55912,10749
12117,18
12117,9648
12117,53
11779,99
11779,10402
41730,35
41730,18
65470,35
65470,18
65470,10749
13533,35
13533,10749
62676,12
62676,18
62676,53
817,12
817,35
817,80
817,878
91598,18
91598,35
14283,18
14283,53
14283,9648
14283,10402
14283,10749
37135,12
37135,16
37135,18
37135,10751
2275,80
2275,18
2275,9648
2275,53
15531,28
15531,35
24137,18
24137,35
24137,10749
10376,14
104,28
104,18
104,53
15800,99
9032,35
9032,18
9421,35
55955,18
55955,35
55955,10769
6488,35
6488,27
9473,16
9473,35
9473,10402
8487,28
8487,12
8487,35
8487,878
8487,37
10279,53
10279,18
10279,80
10279,10749
125263,18
2767,18
2767,10749
78568,18
78568,10769
1073,80
1073,18
1073,53
1073,9648
10239,18
10239,10749
10208,14
10208,35
10208,878
10208,10751
2667,27
2667,9648
48958,35
48958,18
345,9648
345,18
9825,27
9825,35
9825,28
9825,878
9825,53
133575,18
133575,10749
620,35
620,14
2978,35
2978,14
10490,35
11618,27
11618,53
11618,14
11618,9648
332,28
332,12
332,35
332,10751
1812,35
1812,10749
9824,12
9824,14
9824,28
9824,35
9824,878
4806,35
4806,10749
33430,18
33430,10749
247,18
247,28
247,53
247,80
10056,80
10056,18
10056,53
967,28
967,18
967,36
802,18
802,10749
3175,18
3175,10749
3175,10752
147,18
1628,18
1628,10749
21185,10749
21185,28
21185,35
11120,12
11120,18
10136,28
10136,12
10136,35
32060,35
32060,18
32060,10749
48259,18
48259,10751
873,18
3934,80
3934,18
3934,35
108312,18
280280,10402
24452,27
24452,35
9710,28
9710,12
9710,35
31924,80
31924,18
31924,9648
31924,53
30890,35
30890,18
24081,35
24081,18
20242,28
20242,35
20242,9648
39074,80
39074,53
39074,9648
66194,27
66194,53
2115,10402
2115,18
23599,28
23599,53
23599,80
23599,18
3526,18
41166,18
41166,10749
16406,35
10386,12
10386,16
10386,10751
10386,14
10386,878
745,9648
745,53
745,18
913,18
913,80
913,10749
12229,35
12229,18
67323,18
67323,35
91076,18
89861,35
11353,35
17707,18
17707,53
9781,35
9781,10402
102489,18
102489,10749
18212,18
18212,10749
126996,99
48781,53
48781,10749
29056,35
29056,14
29056,27
26857,27
28501,18
28501,27
28501,9648
29030,27
29030,18
25319,18
25319,27
29074,53
29074,35
29074,27
29074,9648
24103,35
24103,27
24103,10402
10552,35
10552,27
10552,53
9267,35
10766,28
10766,18
10766,27
10766,53
813,35
2665,35
9406,27
9406,35
11418,12
11418,35
11418,10749
11153,35
11153,12
11153,10749
14170,35
2280,14
2280,18
2280,35
2280,10749
2280,10751
28597,35
22611,12
22611,16
22611,10751
22611,14
39780,18
39780,10749
10396,28
10396,12
10396,80
10396,10749
10396,53
9944,18
9944,9648
9944,53
9944,80
850,35
850,10751
10154,35
10154,80
10154,10749
10342,35
10342,53
10366,28
10366,878
9349,53
9349,28
9349,878
9349,80
15122,35
15122,10749
10494,16
10494,53
126152,27
126152,878
22314,18
22314,28
22314,53
22314,80
51679,99
51679,10769
11037,28
11037,53
11037,10752
11955,28
11955,12
2038,28
2038,53
28737,28
28737,12
11963,53
53761,12
53761,18
9096,12
91893,12
10114,27
10114,9648
10114,53
2900,18
2900,878
2900,53
37718,14
37718,35
47144,18
104896,18
104896,10751
30964,9648
30964,53
52366,18
6373,35
6373,10749
2162,28
2162,35
2162,53
14578,10749
14578,35
14578,18
40694,35
40694,18
40694,10749
49184,10749
49184,18
49184,35
10307,27
11601,27
11601,9648
11601,53
18621,18
18621,53
18621,80
1075,35
1075,10749
21719,18
21719,53
40879,35
40879,18
40879,10402
47951,12
47951,18
47951,10751
43832,28
43832,12
43832,18
43832,10749
16420,18
49792,35
49792,18
19761,878
19761,53
26522,18
26522,9648
26522,10752
24097,27
24097,53
28295,27
28295,9648
28295,53
12105,16
12105,14
12105,10402
14,18
24128,99
24128,10402
11001,28
11001,35
11001,80
10390,18
10390,10749
9453,18
9453,36
9453,10749
704,35
704,10402
142132,35
24153,18
11797,27
18086,35
18086,27
124475,18
124475,10769
17887,35
17887,10749
10669,18
10669,12
10669,53
11527,12
11527,14
42848,18
42848,9648
42848,10749
42848,53
40867,35
40867,10402
1049,18
1049,53
1049,9648
1049,10749
28032,16
28032,18
28032,10751
28032,14
11326,18
11326,10402
28377,27
10975,28
10975,12
10975,80
10975,53
10974,12
10974,28
10974,35
10398,80
10398,18
10398,9648
10398,53
2290,35
2290,18
2290,36
24071,35
24071,18
24071,10749
62994,10749
62994,35
60994,18
60994,10749
16112,10402
16112,10751
16112,12
16112,35
16112,14
32305,28
32305,35
32305,53
15198,18
15198,35
6415,28
6415,12
6415,35
24066,35
24066,80
21430,18
21430,9648
21430,878
10381,18
10381,28
10381,35
26338,18
26338,10749
42486,28
42486,12
42486,18
42486,10751
60285,28
60285,10752
60285,37
5622,10402
5622,35
5622,18
10349,9648
10349,27
42518,28
42518,12
42518,16
42518,10751
29787,53
29787,18
29787,27
29787,878
9638,27
9638,878
10726,27
10726,53
12662,27
12662,53
872,35
872,10402
872,10749
11712,18
11712,28
11712,35
12618,18
12618,10749
13824,35
13824,10751
226,80
226,18
55107,18
55107,10749
69851,18
69851,10769
10388,28
10388,80
10388,18
10388,9648
10388,53
17198,35
17198,10749
17198,878
14745,18
14745,27
9346,35
9346,10749
861,28
861,12
861,878
14412,18
14412,53
14412,80
14412,10749
9377,35
11541,18
11541,10749
11541,10752
2457,18
2457,10749
11901,37
4929,37
85325,35
8416,18
851,18
851,10749
56235,99
20123,18
20123,35
20123,80
20123,14
16642,18
16642,10749
2593,18
3086,35
3086,10749
32255,35
32255,10749
48797,9648
48797,878
48797,18
19997,80
19997,18
19997,53
3767,18
3767,10749
3767,53
17352,10402
17352,10749
17352,10752
535,18
535,10402
535,10749
2731,18
2731,10749
1654,28
1654,12
1654,10752
31043,18
31043,9648
31043,53
14831,35
14831,10402
657,28
657,53
657,12
646,12
646,28
646,53
5689,10749
5689,12
5689,18
391,37
8052,18
8052,53
772,35
772,10751
772,12
772,80
65448,28
65448,18
65452,28
65452,53
31650,80
31650,18
31650,10749
31650,53
302579,18
550,18
97537,18
97537,36
97537,99
12220,35
12220,18
12220,10749
53151,80
53151,18
42881,35
42881,18
29064,27
29064,53
404,18
42196,80
42196,18
42196,27
42196,53
36819,10751
36819,14
36819,878
36819,12
36819,35
42726,18
42726,10749
9343,28
9343,12
9343,18
16858,18
42006,18
42006,10752
11562,35
11562,18
43148,27
43148,53
8649,18
31306,35
31306,18
10563,35
10563,10749
14484,18
14484,10749
94857,99
15247,53
29251,99
5548,28
5548,53
5548,878
5549,28
5549,12
5549,80
5549,878
5549,53
856,14
856,16
856,35
856,80
856,10751
38772,35
38772,18
699,12
699,28
699,53
709,12
709,28
709,53
253,12
253,28
253,53
13511,27
660,12
660,28
660,53
11377,27
11377,9648
11377,53
26149,18
492,14
492,18
492,35
108346,10749
108346,18
98480,10749
98480,35
128,12
128,14
128,16
46286,35
46286,18
8672,99
8056,18
8056,35
8056,10752
2020,35
14242,99
16129,35
16129,10749
16129,18
11489,18
28145,18
51371,18
51371,35
18111,35
18111,27
18111,878
31361,12
31361,35
11223,53
11223,9648
11223,18
16281,27
16281,35
16281,14
16288,27
1694,878
1694,35
1694,27
476,80
476,18
37094,80
37094,18
37094,53
13555,27
24831,27
64963,37
25560,35
25560,18
25560,10749
21610,28
21610,80
21610,53
11878,18
11878,53
14353,27
14353,10402
14353,878
11234,28
11234,878
11234,53
957,35
957,878
8367,12
37853,35
37853,18
37853,10751
37853,10752
62204,12
62204,18
11040,12
11040,37
11040,36
21849,18
1621,35
14035,35
40771,35
40772,35
40773,35
11498,53
11790,35
11790,18
29371,35
29371,18
29371,10749
276635,35
47941,35
29048,35
29048,10752
19052,18
19052,53
21349,18
21349,35
21349,10749
1832,14
1832,35
1832,12
10228,16
47692,18
18561,80
18561,18
18561,9648
18561,53
144953,35
144953,9648
144953,53
11663,35
11663,18
11663,10402
13485,35
13485,18
13485,10402
13485,10749
9289,28
9289,18
9289,36
9289,10752
9264,53
18222,53
18222,10749
11165,18
11165,36
11165,10752
4203,35
4203,18
24226,18
88875,18
11379,35
11379,878
29154,18
2039,35
2039,18
2039,10749
77915,18
77915,10749
11943,12
11943,37
11481,18
11481,27
11481,53
2690,35
2690,10749
20565,99
20565,10769
27141,18
10399,18
10399,10749
36643,12
36643,28
36643,53
99,35
99,18
77010,27
25898,35
9647,14
9647,35
9647,18
5156,18
24276,18
11953,28
11953,18
11953,36
11953,10752
44662,36
44662,18
44662,28
29005,37
26371,18
26371,10749
596,18
13562,35
13562,10749
20334,35
20334,10749
11393,18
31121,35
31121,18
31121,10749
293,18
10998,18
10998,27
10998,9648
10998,10749
10998,53
12235,9648
12235,53
36094,18
36094,10749
9013,12
9013,35
9013,80
11005,18
59820,18
59820,10749
59820,36
2924,28
2924,80
2924,18
2924,9648
2924,53
177,35
177,18
13681,18
13681,10751
34760,18
9946,28
9946,14
9946,27
9946,9648
862,16
862,35
862,10751
125520,18
22267,18
22267,10752
22267,10749
22267,37
55123,35
55123,18
5486,27
5486,53
10411,35
41462,80
41462,53
1718,28
1718,37
15506,18
20024,18
13787,35
13787,18
54933,18
9586,35
9586,18
33218,18
33218,10402
33218,10749
777,18
777,36
777,10752
21887,18
5652,99
19664,10752
19664,28
19664,53
32331,18
32331,10749
76083,28
76083,12
32628,18
32628,35
32669,80
32669,18
32669,9648
18161,99
18161,10402
31681,18
31681,10752
33666,35
33666,10749
32274,18
10402,35
497,14
497,18
497,80
1715,18
35118,35
35118,18
35118,9648
26162,80
26162,18
26162,9648
26162,53
25188,18
15515,28
15515,12
15515,10751
15515,14
75888,28
75888,18
75888,10752
1439,18
1439,36
1439,10749
2277,35
2277,878
10387,18
10387,36
49948,16
49948,10751
49948,10402
334,18
30237,18
30237,10749
50116,35
50116,18
46435,35
46435,18
46435,10402
26936,80
26936,28
26936,35
47070,12
47070,14
36492,18
624,12
624,18
26578,53
26578,18
26578,80
43103,10749
43103,18
43194,12
43194,14
9563,18
926,35
926,10751
926,878
1213,53
1213,80
1213,18
10471,35
77250,28
77250,12
10397,18
20761,35
20761,18
12524,18
12524,36
12524,53
28216,99
36773,18
10219,18
10219,10749
3558,18
41276,99
41276,10751
17908,35
17908,18
17908,10751
10384,27
10384,878
10384,53
125317,18
125317,10769
48233,18
1024,18
1024,14
10236,18
10236,10749
71067,10749
71067,18
632,35
632,18
632,10752
11851,28
11851,12
11851,80
11851,18
11851,9648
11851,53
5924,80
5924,18
33734,35
33734,10402
33734,10749
14886,35
14886,18
11900,35
11900,18
10493,80
10493,53
10493,27
10493,18
16241,27
16241,18
16241,53
16241,878
27632,27
22160,28
22160,12
22160,80
22160,18
22160,9648
22160,10749
22160,53
4460,28
4460,12
4460,18
4460,10749
9644,35
9644,80
9644,28
43455,18
43455,10749
13342,35
35119,18
14919,28
14919,12
14919,16
14919,10751
14040,18
75641,18
17343,27
47620,18
47620,27
47620,878
2990,80
2990,53
38775,53
10831,35
10831,9648
10831,10749
33078,35
33078,18
16672,18
16672,53
10472,35
10472,18
10472,10751
10472,10749
123277,99
123277,10402
21489,18
21489,53
51392,18
51392,35
32600,35
32600,10749
13005,35
13005,18
121738,99
121738,10769
18681,9648
18681,53
75531,35
75531,18
20468,35
14521,35
46835,18
46835,10769
46835,10749
10406,35
10406,10751
14741,35
14741,10749
1883,18
1883,36
2005,10402
2005,35
6279,10402
6279,35
11087,18
11087,53
7305,28
7305,12
7305,18
7305,53
24735,18
24735,9648
9475,18
8872,10402
8872,35
8873,10402
8873,35
11287,35
9869,18
9869,28
9869,53
9869,80
619,53
619,28
619,18
619,10402
619,10749
9374,35
9374,14
9374,27
11259,12
11259,18
11259,10749
11259,37
8293,18
8293,10749
11068,35
11068,18
11068,10749
1923,18
1923,9648
10158,35
10158,18
10206,28
10206,35
10206,27
11782,28
11782,53
11782,80
10086,35
10086,80
10086,18
10086,27
9367,28
9367,80
9367,53
9876,28
9876,35
10326,12
10326,14
10326,18
10326,878
10326,10749
16562,35
16562,18
16562,10749
12143,80
12143,18
4234,27
4234,9648
9605,53
8374,28
8374,53
8374,80
29076,28
29076,35
29076,10749
29076,53
49477,99
113096,99
106837,35
106837,10769
24349,18
24349,10749
24349,35
27841,35
27841,9648
27841,53
15489,35
15489,10751
15655,16
15655,10751
36210,18
22342,18
22342,28
22342,53
22342,80
22342,9648
96484,878
96484,18
96484,14
30062,27
62463,35
62463,18
25934,18
14181,80
14181,18
14181,53
2787,53
2787,878
2787,28
2069,35
2069,80
61416,10752
61416,35
61416,18
79515,99
42186,27
42186,9648
42186,53
901,35
901,18
901,10749
25010,35
25010,18
25010,10749
36208,35
18264,37
33374,35
33374,27
43368,10749
43368,37
127602,10402
127602,10749
127602,35
2155,53
11004,35
11004,18
25212,28
25212,18
25212,9648
25212,53
36048,35
36048,18
139,18
139,35
139,10749
47816,28
47816,35
47816,10749
20682,28
20682,35
20682,80
25166,35
25166,80
25166,9648
1831,35
10416,35
10416,18
10416,10749
10416,878
14271,99
4816,80
4816,18
19958,18
19958,10769
19958,10749
28569,18
28569,10749
2193,35
2193,18
2193,10749
64871,10751
64871,12
54575,35
54575,18
11016,80
11016,18
11016,53
71507,18
54195,10752
54195,18
139058,35
139058,18
20423,36
20423,99
10839,18
10839,28
10839,36
10839,10752
36489,27
36489,878
11296,18
11296,36
28172,27
57855,12
57855,10751
14280,28
14280,12
14280,18
72086,80
72086,27
149687,35
29478,10749
29478,18
28177,27
64166,18
64166,28
64166,53
64166,9648
73642,35
73642,10749
73642,10769
2067,18
2067,878
2067,12
622,27
622,9648
622,53
28463,18
12186,14
12186,18
12186,35
20283,18
20283,35
5693,18
5693,10751
287,35
287,10749
968,80
968,18
968,53
838,35
838,18
16958,28
16958,80
16958,18
16958,53
3114,37
31938,10752
31938,28
12501,18
12501,37
12501,10749
22650,10749
22650,80
22650,18
40215,99
40215,10769
42232,10402
15873,28
15873,36
15873,10752
26928,28
26928,35
26928,37
68427,18
68427,10749
25392,878
22178,18
22178,36
22178,53
22178,10752
48213,18
43463,18
43463,53
8333,28
8333,80
19259,35
820,18
820,53
820,36
11718,35
11718,80
11718,9648
8989,35
8989,10751
8989,14
32031,28
32031,12
58048,12
26827,35
11157,35
28370,35
28370,14
28370,10749
28370,878
61178,28
61178,35
61178,10749
11176,10402
11176,12
11176,35
11176,10751
14900,80
14900,10751
14900,35
11899,10749
11899,35
11899,10751
36536,12
36536,35
36536,10751
36536,10402
18890,16
18890,878
18890,10751
19736,12
19736,14
19736,28
19736,878
19736,10751
123047,10749
123047,35
123047,18
24575,28
24575,18
24575,53
597,18
597,10749
597,53
10971,18
10971,28
10971,36
23928,10752
23928,28
23928,12
23928,18
31336,35
31336,18
462,18
9532,27
2383,12
2383,18
2383,10751
8656,28
8656,18
8656,10749
53879,18
53879,10749
1396,18
1396,36
11570,28
11570,12
11570,35
1541,18
1541,53
1541,80
1541,12
17443,80
17443,18
17443,9648
17443,53
27995,35
27995,10749
36739,35
36739,18
925,18
41823,18
41823,10749
1713,18
1713,10749
26170,28
26170,80
26170,18
26170,53
54825,16
54825,35
54825,10751
13939,28
13939,80
13939,18
13939,53
24873,28
24873,80
24873,18
24873,53
26263,53
26263,28
26263,12
26263,80
34746,28
34746,80
34746,18
996,80
996,18
996,9648
996,53
9079,18
9079,10749
1496,18
1496,28
1496,35
1496,10402
1496,10749
1498,878
1498,28
1498,12
1498,35
1498,10751
1497,878
1497,12
1497,28
1497,35
1497,10751
1499,28
1499,12
1499,35
1499,10751
1499,14
1499,878
1880,28
1880,53
33762,28
33762,80
33762,18
103960,18
103960,28
11690,28
29143,18
29143,27
29143,9648
29143,53
35292,35
36652,18
801,35
801,18
801,10752
104301,18
104301,10749
11520,35
1879,35
1879,18
1879,10749
2085,28
2085,80
2085,53
13539,10749
16222,18
16222,35
16222,10749
109479,18
109479,53
109479,10749
17078,18
17078,10751
37722,9648
37722,18
37722,10749
95134,18
95134,10749
33516,18
33516,14
33516,27
31875,10749
31875,18
2102,12
2102,18
2102,28
2102,53
2102,878
2102,10769
52961,35
52961,18
12187,14
12187,18
12187,35
12187,878
12187,10749
24748,28
24748,18
24748,37
990,18
1908,18
1908,36
9764,28
9764,12
9764,18
840,878
840,18
39890,9648
39890,27
26689,878
26689,53
25673,18
25673,10749
2291,18
2291,9648
2291,27
13531,10402
13531,35
13531,18
16620,18
16620,10402
526,12
526,18
526,14
526,10749
13346,35
13346,18
13346,10749
243,35
243,18
243,10749
243,10402
11478,80
11478,18
11478,53
96167,27
96167,53
24212,878
10501,12
10501,16
10501,35
10501,10751
879,12
879,14
879,35
879,10751
32613,27
39406,35
39406,10749
85689,28
85689,12
85689,18
85689,10749
17529,37
40841,28
40841,12
40841,35
40841,18
118098,18
118098,10402
1793,35
1793,18
1793,10751
11327,18
11327,80
1700,18
1700,53
54087,35
54087,18
34322,35
34322,10749
10774,18
10083,28
10083,18
10083,53
29786,35
29786,18
11356,35
10747,18
10747,37
38809,18
10559,80
10559,18
10559,878
10559,53
20697,28
20697,35
20697,18
2621,10749
2621,35
2621,18
10479,28
10479,12
10479,18
10479,36
10479,10752
125709,18
2006,14
2006,35
2006,10749
46625,18
46625,53
17339,28
17339,12
17339,10752
17339,53
26879,35
26879,10402
26879,10749
11305,80
11305,18
11305,35
48211,80
48211,18
48211,36
28975,28
28975,53
12309,35
1552,35
1552,18
1552,10751
10333,18
10333,10749
61560,18
61560,35
123757,10749
123757,35
123757,18
27197,18
1359,53
1359,18
1359,80
4967,35
31776,35
31776,80
31776,18
10557,18
10557,35
27745,99
27745,10402
19214,18
19214,10749
46686,28
46686,18
46686,53
71402,18
13776,35
13776,18
26291,28
26291,35
10784,18
10784,10402
10784,10749
10242,18
10242,27
10242,53
27857,18
16347,35
16347,18
4825,35
4825,10402
4825,10749
10360,18
10360,36
10518,53
11977,35
18041,18
18041,9648
18041,53
14736,28
14736,35
14736,18
14736,10749
3536,28
3536,18
3536,53
3536,10752
1443,18
1443,10749
10424,80
10424,18
10424,9648
28971,18
28971,35
28971,10749
49096,18
49096,27
49096,10749
40562,35
40562,18
9456,28
9456,878
9456,53
889,878
889,35
889,10751
889,10749
15723,35
15723,18
19600,35
19600,18
19600,10769
19600,10749
125537,35
125537,10749
452,18
452,35
68170,18
68170,10769
68170,10749
36234,18
39283,27
39283,878
65460,27
65460,878
55667,28
55667,27
55667,878
31978,18
31978,10749
5241,18
5241,10749
47724,18
47724,10749
11129,35
11129,18
37112,28
37112,12
37112,18
37112,10751
42159,18
42159,10749
42159,10402
755,27
755,28
755,53
755,80
50627,18
5608,18
5608,12
5608,14
38925,18
13105,35
13105,18
13105,10751
22501,16
22501,18
22501,10751
22501,878
22501,9648
5491,28
5491,878
5491,10752
10560,18
10560,10402
19489,35
19419,28
19419,35
23531,35
23531,10749
17889,35
17889,14
17889,10402
17889,10749
18228,35
18228,10402
18228,10749
80351,12
80351,10751
80351,35
80351,37
18642,35
18642,10402
205054,35
18644,18
18644,28
18644,10402
18644,10749
31516,35
31516,10402
31516,10749
45827,10751
5683,12
5683,35
113279,99
2094,18
2094,10402
2094,10749
16176,10402
16176,12
16176,10751
16176,14
16176,10749
52770,18
52770,35
52770,80
12518,28
12518,35
12518,10749
12518,53
10567,16
10567,10751
10642,35
10642,18
10642,10749
10569,28
10569,35
10569,80
21879,35
98502,18
98502,35
24918,35
954,12
954,28
954,53
8584,12
8584,28
8584,35
8584,37
47295,99
47295,10402
11332,18
11332,35
16093,27
16093,9648
29372,10752
29372,28
29372,18
29372,36
962,12
962,35
962,18
5483,14
5483,27
5483,878
21060,10749
21060,35
30588,35
30588,80
30588,18
668,12
668,28
668,53
23518,18
23518,53
691,12
691,28
691,53
31353,10749
31353,18
44018,18
698,28
698,12
698,53
698,878
682,12
682,28
682,53
9558,53
9558,80
28974,18
28974,10749
40685,28
40685,10749
40685,37
22994,28
22994,10752
40639,18
40639,10749
40639,37
499,35
499,18
9600,80
9600,35
38006,12
38006,27
2768,80
2768,18
2768,10749
2768,53
42002,80
42002,27
42002,53
40365,27
24920,27
21,99
10911,28
10911,12
10911,18
10911,10752
10102,18
10102,35
30308,18
30308,53
30308,9648
26912,27
26912,878
26278,27
26278,878
26953,27
26954,27
26956,27
26957,27
26958,27
26959,27
26960,27
80287,35
80287,80
80287,28
454,18
454,10749
23939,35
23939,14
46614,18
46614,10752
11072,37
11072,35
21299,28
21299,12
21299,10751
38802,10751
13368,35
13368,10402
13368,10749
985,18
985,14
985,27
985,878
541,80
541,18
541,10749
44848,99
36724,99
36724,10402
938,37
10648,28
10648,80
10648,53
11368,80
11368,18
11368,53
10875,10402
10875,18
10875,10749
2075,10749
2075,35
2075,80
2075,18
1551,18
1551,27
1551,878
1551,53
22500,16
22500,878
22500,14
22500,12
10246,35
19698,35
23919,35
18835,35
18835,10749
26554,27
26554,35
26554,878
15239,878
15239,28
15239,35
15239,27
28165,35
28165,27
28165,28
28169,35
28169,27
28169,28
28169,878
15762,35
15762,27
15762,878
865,28
865,878
9663,28
9663,12
9663,10749
9663,878
26889,35
26889,18
26889,878
9659,12
9659,28
9659,53
9659,878
8810,12
8810,28
8810,53
8810,878
9355,28
9355,12
9355,878
1727,28
1727,12
1727,35
1727,10749
635,27
635,9648
635,53
10068,18
10068,10749
11495,28
11495,18
11495,14
11495,27
11495,53
10117,28
10117,12
10117,35
10117,80
10117,18
35936,10402
35936,18
35936,10751
25562,35
25562,18
25562,10749
51763,18
51763,36
73079,18
38921,80
38921,35
35463,12
35463,28
35463,35
35463,53
24587,99
51333,35
51333,10402
51333,10749
31610,28
31610,35
31610,9648
31610,53
31657,18
31657,10749
31657,10752
29204,16
29204,10402
11879,18
11879,27
11879,53
21128,80
21128,18
21128,53
592,80
592,18
592,9648
31593,18
31593,9648
31593,53
31593,80
14328,35
14328,18
14328,10749
32047,18
32047,53
32047,80
9040,80
9040,18
9040,36
25364,18
43002,18
43002,37
5121,80
5121,18
195,35
195,10749
6978,28
6978,12
6978,35
6978,14
3133,80
3133,18
643,18
643,36
10571,35
10571,18
10571,10749
482,12
482,28
482,53
482,80
7450,16
7450,28
7450,878
7450,10751
7450,12
31023,18
25636,35
25636,18
25636,10749
47439,18
47439,10769
7443,16
7443,35
7443,10751
2123,35
2024,18
2024,36
2024,10752
2024,28
17711,28
17711,12
17711,16
17711,35
17711,10751
2133,18
29946,10749
29946,18
23761,27
23761,9648
23761,53
46929,16
46929,10751
46929,10402
11598,35
9702,28
9702,80
9702,18
9702,53
16820,12
16820,28
16820,35
16820,53
14864,18
14864,53
14864,80
14864,10749
12764,28
12764,12
12764,10752
27352,28
27352,10752
8348,28
8348,12
8348,35
8348,80
24099,12
24099,27
24099,878
24099,53
17897,28
17897,12
17897,18
17897,14
28050,27
16094,35
16094,18
16096,35
20343,16
20343,10751
20343,10402
13757,10402
13757,10751
13757,16
11822,18
11822,27
37744,878
494,12
494,28
494,53
494,80
494,9648
493,28
493,12
493,80
493,9648
12706,18
12706,53
1885,18
4247,35
1050,35
1050,18
1052,18
1052,9648
1052,53
20540,18
23655,18
23655,10402
23655,10749
1788,18
1788,10749
32275,37
44490,35
44490,18
47585,18
1448,18
1448,14
1448,27
2655,18
2655,27
2655,9648
2655,53
33828,27
33828,53
33828,10749
93,80
93,18
93,9648
93,53
9278,878
90715,37
90715,35
239,35
239,10749
18118,12
18118,28
18118,37
24167,18
24167,10752
10276,35
19380,28
19380,80
19380,18
19380,9648
19380,53
13783,18
13783,36
13783,10752
11624,35
15867,18
11686,36
11686,35
29263,18
29263,36
46754,18
46754,35
46754,10769
18702,10402
18702,10749
11830,35
16110,16
16110,18
16110,10751
16110,878
12107,14
12107,35
12107,10749
12107,878
10401,18
10401,35
10401,10749
10641,18
10641,10749
6282,35
6282,18
6282,10402
6282,10749
9383,28
9383,878
9383,53
5551,28
5551,12
5551,53
